"","!discarded","profile_ID","ID","Author_year","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent"
"1043",TRUE,"267",1043,"laskar_2021","Karbi Anglong . Assam - NorthEast","India","Asia",93.25,26.06,169,1120,18,"Cwa","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"10 years fallow","fallow",NA,65,"spontaneous vegetation","Erythrina stricta, Gmelina arborea","forest","synchronic",10,60.7,NA,"cultivated land",72.8,NA,0,0,-12.1,-16.6208791208791
"1044",TRUE,"335",1044,"laskar_2021","Karbi Anglong . Assam - NorthEast","India","Asia",93.24,26.05,144,1120,18,"Cwa","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"15 years fallow","fallow",NA,340,"spontaneous vegetation","Schima wallichii, Croton joufra","forest","synchronic",15,65.9,NA,"cultivated land",72.8,NA,0,0,-6.89999999999999,-9.47802197802197
"1045",TRUE,"377",1045,"laskar_2021","Karbi Anglong . Assam - NorthEast","India","Asia",93.25,26.05,208,1120,18,"Cwa","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"20 years fallow","fallow",NA,710,"spontaneous vegetation","Artocarpus chama, Gmelina arborea","forest","synchronic",20,72.3,NA,"cultivated land",72.8,NA,0,0,-0.5,-0.686813186813187
"1046",FALSE,"46",1046,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",10,"0-10",0,10,5,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",2,3.77,NA,"signalgrass monoculture",4.123,NA,1,1,-0.353,-8.56172689788988
"1047",FALSE,"46",1047,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",10,"10-20",10,20,15,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",2,3.9,NA,"signalgrass monoculture",3.999,NA,1,1,-0.0990000000000002,-2.47561890472619
"1048",FALSE,"46",1048,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"20-40",20,40,30,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",2,7.2,NA,"signalgrass monoculture",8.41,NA,1,1,-1.21,-14.3876337693222
"1049",FALSE,"46",1049,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"40-60",40,60,50,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",2,6.705,NA,"signalgrass monoculture",7.784,NA,1,1,-1.079,-13.8617677286742
"1050",FALSE,"46",1050,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"60-80",60,80,70,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",2,5.98,NA,"signalgrass monoculture",7.5,NA,1,1,-1.52,-20.2666666666667
"1051",FALSE,"46",1051,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"80-100",80,100,90,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",2,5.436,NA,"signalgrass monoculture",6.38,NA,1,1,-0.944,-14.7962382445141
"1052",FALSE,"111",1052,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",10,"0-10",0,10,5,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",4,5.8,NA,"signalgrass monoculture",4.59,NA,1,1,1.21,26.3616557734205
"1053",FALSE,"111",1053,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",10,"10-20",10,20,15,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",4,5.568,NA,"signalgrass monoculture",4.29,NA,1,1,1.278,29.7902097902098
"1054",FALSE,"111",1054,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"20-40",20,40,30,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",4,9.715,NA,"signalgrass monoculture",8.99,NA,1,1,0.725,8.06451612903225
"1055",FALSE,"111",1055,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"40-60",40,60,50,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",4,7.95,NA,"signalgrass monoculture",8.68,NA,1,1,-0.73,-8.41013824884792
"1056",FALSE,"111",1056,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"60-80",60,80,70,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",4,6.726,NA,"signalgrass monoculture",6.6,NA,1,1,0.125999999999999,1.9090909090909
"1057",FALSE,"111",1057,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",549,140,311,"clay-loamy","5.26",20,"80-100",80,100,90,"BS: signalgrass + sabiá","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","sabiá (Mimosa caesalpiniaefolia)","grassland","diachronic",4,6.191,NA,"signalgrass monoculture",5.22,NA,1,1,0.971000000000001,18.6015325670498
"1058",FALSE,"45",1058,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",10,"0-10",0,10,5,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",2,3.4895,NA,"signalgrass monoculture",4.123,NA,1,1,-0.633500000000001,-15.3650254668931
"1059",FALSE,"45",1059,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",10,"10-20",10,20,15,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",2,3.44,NA,"signalgrass monoculture",3.999,NA,1,1,-0.559000000000001,-13.9784946236559
"1060",FALSE,"45",1060,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"20-40",20,40,30,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",2,6.201,NA,"signalgrass monoculture",8.41,NA,1,1,-2.209,-26.2663495838288
"1061",FALSE,"45",1061,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"40-60",40,60,50,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",2,5.979,NA,"signalgrass monoculture",7.784,NA,1,1,-1.805,-23.188591983556
"1062",FALSE,"45",1062,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"60-80",60,80,70,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",2,5.382,NA,"signalgrass monoculture",7.5,NA,1,1,-2.118,-28.24
"1063",FALSE,"45",1063,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"80-100",80,100,90,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",2,5.198,NA,"signalgrass monoculture",6.38,NA,1,1,-1.182,-18.5266457680251
"1064",FALSE,"110",1064,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",10,"0-10",0,10,5,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",4,5.5795,NA,"signalgrass monoculture",4.59,NA,1,1,0.989499999999999,21.557734204793
"1065",FALSE,"110",1065,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",10,"10-20",10,20,15,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",4,5.04,NA,"signalgrass monoculture",4.29,NA,1,1,0.750000000000001,17.4825174825175
"1066",FALSE,"110",1066,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"20-40",20,40,30,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",4,9.286,NA,"signalgrass monoculture",8.99,NA,1,1,0.296000000000001,3.29254727474973
"1067",FALSE,"110",1067,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"40-60",40,60,50,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",4,7.5,NA,"signalgrass monoculture",8.68,NA,1,1,-1.18,-13.5944700460829
"1068",FALSE,"110",1068,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"60-80",60,80,70,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",4,6.15,NA,"signalgrass monoculture",6.6,NA,1,1,-0.45,-6.81818181818182
"1069",FALSE,"110",1069,"lira-jr_2020","Instituto Agronômico de Pernambuco (IPA) . Itambé - Pernambuco","Brazil","South_America",-35.24,-7.45,NA,1200,25,"As","Acrisols",524,155,321,"clay-loamy","5.42",20,"80-100",80,100,90,"BG: signalgrass + gliricidia","silvopasture",NA,2800,"signalgrass (Brachiaria decumbens)","gliricidia (Gliricidia sepium)","grassland","diachronic",4,5.346,NA,"signalgrass monoculture",5.22,NA,1,1,0.126,2.41379310344828
"1070",FALSE,"346",1070,"morales-ruiz_2020","Suchiapa, Chiapa de Corzo and Villaflores - Chiapas","Mexico","Central_America",-93.17,16.5,550,1200,24,"Aw","Regosols",NA,NA,NA,NA,"7.1",10,"0-10",0,10,5,"Dispersed Trees on pastureland","silvopasture",NA,NA,"Hyparrhenia rufa, Brachiaria dictyoneura and Cenchrus ciliaris grasses","Haematoxylum campechianum, Byrsonima crassifolia, Schizolobium parahyba, Bursera bipinnata, Cordia dodecandra, Sassafras albidum, Coccoloba uvifera, Anona squamosal, Leucaena leucocephala, Bauhinia ungulate, Tremelloscyphya gelatinosa, Gliricidia sepium, and Guazuma ulmifolia","cropland","synchronic",17,1.872,1.872,"open pasture",1.248,NA,1,0,0.624,50
"1071",FALSE,"346",1071,"morales-ruiz_2020","Suchiapa, Chiapa de Corzo and Villaflores - Chiapas","Mexico","Central_America",-93.17,16.5,550,1200,24,"Aw","Regosols",NA,NA,NA,NA,"7.2",10,"10-20",10,20,15,"Dispersed Trees on pastureland","silvopasture",NA,NA,"Hyparrhenia rufa, Brachiaria dictyoneura and Cenchrus ciliaris grasses","Haematoxylum campechianum, Byrsonima crassifolia, Schizolobium parahyba, Bursera bipinnata, Cordia dodecandra, Sassafras albidum, Coccoloba uvifera, Anona squamosal, Leucaena leucocephala, Bauhinia ungulate, Tremelloscyphya gelatinosa, Gliricidia sepium, and Guazuma ulmifolia","cropland","synchronic",17,1.624,1.624,"open pasture",1.343,NA,1,0,0.281,20.9233060312733
"1072",FALSE,"346",1072,"morales-ruiz_2020","Suchiapa, Chiapa de Corzo and Villaflores - Chiapas","Mexico","Central_America",-93.17,16.5,550,1200,24,"Aw","Regosols",NA,NA,NA,NA,"7.2",10,"20-30",20,30,25,"Dispersed Trees on pastureland","silvopasture",NA,NA,"Hyparrhenia rufa, Brachiaria dictyoneura and Cenchrus ciliaris grasses","Haematoxylum campechianum, Byrsonima crassifolia, Schizolobium parahyba, Bursera bipinnata, Cordia dodecandra, Sassafras albidum, Coccoloba uvifera, Anona squamosal, Leucaena leucocephala, Bauhinia ungulate, Tremelloscyphya gelatinosa, Gliricidia sepium, and Guazuma ulmifolia","cropland","synchronic",17,1.755,1.755,"open pasture",1.2,NA,1,0,0.555,46.25
"1073",FALSE,"346",1073,"morales-ruiz_2020","Suchiapa, Chiapa de Corzo and Villaflores - Chiapas","Mexico","Central_America",-93.17,16.5,550,1200,24,"Aw","Regosols",NA,NA,NA,NA,"7.1",10,"0-10",0,10,5,"Live Fence around pastureland","hedgerow",NA,NA,"Hyparrhenia rufa, Brachiaria dictyoneura and Cenchrus ciliaris grasses","Haematoxylum campechianum, Byrsonima crassifolia, Schizolobium parahyba, Bursera bipinnata, Cordia dodecandra, Sassafras albidum, Coccoloba uvifera, Anona squamosal, Leucaena leucocephala, Bauhinia ungulate, Tremelloscyphya gelatinosa, Gliricidia sepium, and Guazuma ulmifolia","cropland","synchronic",17,1.836,1.836,"open pasture",1.248,NA,1,0,0.588,47.1153846153846
"1074",FALSE,"346",1074,"morales-ruiz_2020","Suchiapa, Chiapa de Corzo and Villaflores - Chiapas","Mexico","Central_America",-93.17,16.5,550,1200,24,"Aw","Regosols",NA,NA,NA,NA,"7.1",10,"10-20",10,20,15,"Live Fence around pastureland","hedgerow",NA,NA,"Hyparrhenia rufa, Brachiaria dictyoneura and Cenchrus ciliaris grasses","Haematoxylum campechianum, Byrsonima crassifolia, Schizolobium parahyba, Bursera bipinnata, Cordia dodecandra, Sassafras albidum, Coccoloba uvifera, Anona squamosal, Leucaena leucocephala, Bauhinia ungulate, Tremelloscyphya gelatinosa, Gliricidia sepium, and Guazuma ulmifolia","cropland","synchronic",17,1.61,1.61,"open pasture",1.343,NA,1,0,0.267,19.8808637379002
"1075",FALSE,"346",1075,"morales-ruiz_2020","Suchiapa, Chiapa de Corzo and Villaflores - Chiapas","Mexico","Central_America",-93.17,16.5,550,1200,24,"Aw","Regosols",NA,NA,NA,NA,"7.2",10,"20-30",20,30,25,"Live Fence around pastureland","hedgerow",NA,NA,"Hyparrhenia rufa, Brachiaria dictyoneura and Cenchrus ciliaris grasses","Haematoxylum campechianum, Byrsonima crassifolia, Schizolobium parahyba, Bursera bipinnata, Cordia dodecandra, Sassafras albidum, Coccoloba uvifera, Anona squamosal, Leucaena leucocephala, Bauhinia ungulate, Tremelloscyphya gelatinosa, Gliricidia sepium, and Guazuma ulmifolia","cropland","synchronic",17,1.562,1.562,"open pasture",1.2,NA,1,0,0.362,30.1666666666667
"1076",TRUE,"9",1076,"navarrete_2016","West Amazon","Colombia","South_America",-75.62,1.59,1000,3724,26.6,"Af","Ferrasols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"High-grazing intensity management","silvopasture",NA,NA,"Brachiaria humudicola, B. decumbens","Arachis pintoi, Desmodium ovalifolium","forest","diachronic",1,53,2.7,"primary forest",47.1,1.8,0,0,5.9,12.5265392781316
"1077",TRUE,"30",1077,"navarrete_2016","West Amazon","Colombia","South_America",-75.62,1.59,1000,3724,26.6,"Af","Ferrasols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"High-grazing intensity management","silvopasture",NA,NA,"Brachiaria humudicola, B. decumbens","Arachis pintoi, Desmodium ovalifolium","forest","diachronic",2,64.6,3.7,"primary forest",47.1,1.8,0,0,17.5,37.1549893842887
"1078",TRUE,"128",1078,"navarrete_2016","West Amazon","Colombia","South_America",-75.62,1.59,1000,3724,26.6,"Af","Ferrasols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"High-grazing intensity management","silvopasture",NA,NA,"Brachiaria humudicola, B. decumbens","Arachis pintoi, Desmodium ovalifolium","forest","diachronic",5,33.9,2.4,"primary forest",47.1,1.8,0,0,-13.2,-28.0254777070064
"1079",TRUE,"292",1079,"navarrete_2016","West Amazon","Colombia","South_America",-75.62,1.59,1000,3724,26.6,"Af","Ferrasols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"High-grazing intensity management","silvopasture",NA,NA,"Brachiaria humudicola, B. decumbens","Arachis pintoi, Desmodium ovalifolium","forest","diachronic",12,37.5,1.8,"primary forest",47.1,1.8,0,0,-9.6,-20.3821656050955
"1080",TRUE,"364",1080,"navarrete_2016","West Amazon","Colombia","South_America",-75.62,1.59,1000,3724,26.6,"Af","Ferrasols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"High-grazing intensity management","silvopasture",NA,NA,"Brachiaria humudicola, B. decumbens","Arachis pintoi, Desmodium ovalifolium","forest","diachronic",20,37.9,1.6,"primary forest",47.1,1.8,0,0,-9.2,-19.5329087048832
"1081",TRUE,"13",1081,"navarrete_2016","East Amazon","Colombia","South_America",-69.91,-4.16,1000,3351,25.9,"Af","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"Low-grazing intensity management","silvopasture",NA,NA,"mix of native species","mix of native species","forest","diachronic",1,55.9,3.6,"primary forest",48.7,3.1,0,0,7.2,14.7843942505133
"1082",TRUE,"42",1082,"navarrete_2016","East Amazon","Colombia","South_America",-69.91,-4.16,1000,3351,25.9,"Af","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"Low-grazing intensity management","silvopasture",NA,NA,"mix of native species","mix of native species","forest","diachronic",2,43.5,3.6,"primary forest",48.7,3.1,0,0,-5.2,-10.6776180698152
"1083",TRUE,"143",1083,"navarrete_2016","East Amazon","Colombia","South_America",-69.91,-4.16,1000,3351,25.9,"Af","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"Low-grazing intensity management","silvopasture",NA,NA,"mix of native species","mix of native species","forest","diachronic",5,57.4,3.7,"primary forest",48.7,3.1,0,0,8.7,17.864476386037
"1084",TRUE,"294",1084,"navarrete_2016","East Amazon","Colombia","South_America",-69.91,-4.16,1000,3351,25.9,"Af","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"Low-grazing intensity management","silvopasture",NA,NA,"mix of native species","mix of native species","forest","diachronic",12,55,1.7,"primary forest",48.7,3.1,0,0,6.3,12.9363449691992
"1085",TRUE,"372",1085,"navarrete_2016","East Amazon","Colombia","South_America",-69.91,-4.16,1000,3351,25.9,"Af","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"Low-grazing intensity management","silvopasture",NA,NA,"mix of native species","mix of native species","forest","diachronic",20,68.8,5.7,"primary forest",48.7,3.1,0,0,20.1,41.2731006160164
"1086",TRUE,"239",1086,"nii-annang_2009","Jänschwalde - Lusatia","Germany","Europe",14.57,51.78,65,569,9.4,"Dfb",NA,NA,NA,NA,"sandy loam to loamy sand",NA,30,"0-30",0,30,15,"Black locust","hedgerow",NA,NA,"rye (Secale cereale)","black locust (Robinia pseudoacacia L.)","cropland","diachronic",9,32.41,NA,"cropland - 1997",16.03,NA,0,1,16.38,102.183406113537
"1087",TRUE,"240",1087,"nii-annang_2009","Jänschwalde - Lusatia","Germany","Europe",14.57,51.78,65,569,9.4,"Dfb",NA,NA,NA,NA,"sandy loam to loamy sand",NA,30,"0-30",0,30,15,"Poplar clone","hedgerow",NA,NA,"rye (Secale cereale)","poplar clone (Populus spp.)","cropland","diachronic",9,34.19,NA,"cropland - 1997",16.03,NA,0,1,18.16,113.287585776669
"1088",TRUE,"475",1088,"ofosu_2022","Varna . Huron County - Ontario","Canada","North_America",-81,43.5,NA,875,7.2,"Dfb","Luvisols",NA,NA,NA,"silty loam",NA,60,"0-60",0,60,30,"AB: coniferous rehabilitated buffer","alley cropping",NA,911,"corn-soybean rotation","Picea abies","cropland","synchronic",50,272.468354430379,4.43037974683597,"AAg Field: Adjacent Agricultural",112.974683544303,11.075949367089,0,1,159.493670886076,141.176470588236
